s-hash,artist,song,count
e0b6116557618c7b48ed7d65549d31b7c666261711206bfb1d86b45fc2d38187,"5 Seconds of Summer","Permanent Vacation",1
23ab89bde9801842ce0a088e5f085ef2b02fb448a4848ab8c72dbcd50b9743a4,"Real Lies","North Circular",2
ede494ff20ff6c6927630c4e757020b87ddf553730bc982c58b58ba89f6353a2,"Charta 77","är en BOMB",3
7a19fe5478de7c08197cedbd51491ed21459a104baf18617b6abf029450d3b0d,Salem,"King Night",1
881de72c4fac5e1f4a43cec385b13dd6f2da5f9e566d35ff07dd593226f0bb09,Airwav,"Hotline Bling",1
8817d431a6aead46065102285dc5023fc959d1ef8c1cd050ab01323a2414bc47,Bishop,"Wild Horses",3
65f7a54114c72826c2410bf25fb1766bb13d0ccae07f3615c5a1db1914d0f4a5,Tobacco,Sweatmother,1
f269cf19fa6b8ba7cf521d39e9840b3cb7558021cc024256dc3c404479f05277,Ritualz,"Ghetto Ass Witch",1
986cbd1e2a30586117e134b9d7fcb9b8777e57a773abba018721bca87b505b08,Nao,"Bad Blood",1
455812f6e88a7a73d5110d413852806c480657dfa408fe5833e086283f791514,"Ry X",Vampires,1
6b20b06d5c4636ccf8fd298f2daefea1339317b25bb82cfceda82437b535bcfd,"White Ring",lxC999,1
46f0ed6758763c288b797b034c3a17643063472d82462ca762dc6029ee60a7d6,"Crystal Castles",Baptism,1
305cd6910a4483d8837f8365b65656ee6db7249b20b3c9796d04ad1897f363b1,Christopher,Tulips,1
3ec6c4a5e95f70bd7bf023a358e84a86ef23f67582a1e57f8d814f85afe6aa3b,OIAM,Trakten,2
067267069fc20a66da799001704368726b45c20459af2dc7f9ea6afe823d2c43,Craenium,"Imperial Duster",1
ebb9ca986cfe7fd44fcb76274130d8922dec29a372ca0b2d586af592085503ff,Nas,"If I Ruled The World",1
779dd5c8d148bb210a07845ed142b3e9b46d638b162d77e8d5654d614c99fa3f,Vesala,Tequila,1
8be198464320741709befa01450e88c61c7de201584bd08331b04982f1019fb5,Varvara,Sons,1
830f974466cd6cb17e05d4d266fac8d8c7d2beef616e0f69913e7a62085b490c,"Kim Wilde","Kids in America",2
e503aa9c6cc1d3d1e834a7c5f45dea349840ddd106959c7035af2c1250afea81,Falco,"Rock me Amadeus",1
53a1954dd2d690b83c022f6df27b1ed52e3ec7887a9aa56268214662f42d646f,"Troye Sivan","Talk me down",6
2d19ec3c56006192dbe9ccc30b1c3b8f917630a53444099d0ba810a29725320b,"Vaya Con Dios","Don't cry for Louie",1
6de3b387df45b64f68e78718b7e679855e8468dbbfea75b6814482ef83941724,"Disclosure & Kwabs","Willing and able",2
cc554ff019d8060b2abec31052abd166a90a3ea46fe3a1d71e1c736e19462845,"Hardwell & Jake Reese","Mad world (radio edit)",4
6d82f8736093d7871787c5f85be5656c73bb2552234128776273c79f2a6c70ea,"Madeon & Passion Pit","Pay no mind",6
19d9ce0484bb4add64749c93f4af85760f3190d67e999affcb2340a41ea8676c,"Wiwek & Stush","Ground shake",1
70eae9de5cd5a8e690378e2fd16519d6c9b3fd6978ae2e28096669d9ec50c838,"Kavinsky & The Weeknd","Odd look",1
c96a3d00eb59ae190797cfa45d16263810b3878b59dc86d0a656b934fc3e4f82,"Sonny Alven & Emmi","Our youth",146
b0d4dd503b8fbc4002ed06627b4c4fdb0e2d757dcb46fa162a8d94aef5546710,Zonderling,"Sonderling (radio edit)",2
26d514619f7a0fd8482c0e6c065cf308556e6753eb2ee0902bb969a67b39ed1b,"Skrillex & Diplo & Alunageorge","To ü (Oliver remix)",5
bbd66ec1639f56d173d47f235c0327cf8da6de64cb69eb9a255c5489d61707b6,"Parov Stelar","All Night",1
eb0a384cdd0ae9e4f9ba43f81d085d9152887abe5bd579b8bc4d5cdd92ebc867,"Tough Love","So freaking tight",2
2c6cf9be9acd8f24ef1eb40a30bec06b9bdd1c0e6ef29a3563738a518f0aac9c,"Joel Alme","Våran sort",6
f2c621d42b89ad04c8c5736a56ccae1046b45caeb95ef00366cde669eaadcb68,"Bob Moses","Tearing Me Up",7
5eeb0828d7cfb4a775886fd84cb61eb22bafaeb372ce8636a04f797bac5b4f3c,Rationale,"Fast lane",7
59d26c017b87c750def417fe59221a98d8cba7f99c7cf7f3a4aae2a3cccb5b65,"U.S. Girls","Window shades",1
408976eae90a37d6742e428dc9cde83b6b286149dd451a2ad4cfdb4abe43fc3b,"Bear's Den",Elysium,2
f0a036ec58731b2b43b4e24a138bbbb9b2b2d1a0ef30ca7a1e3bccb4ad7ba311,"Cape Cub","Keep me in mind",2
324ea322286ceee10d63dee58803d479f19b8b2a46a2f0313d92c5a22c83fb6e,"Ark Patrol & Veronika Redd","Let go",5
9d52796a6f4149d6aa228fe96594d9cec75dd4b3b76e2ba9e6ef70f52cd2913f,Lillasyster,"Krossat Glas",1
54234485a47d4e6aa20f864166505a28366b97322753e9d4f8304d44d915db74,"Sweet California",Wonderwoman,1
90456e9678d1551309c988a58b38176c16c3beb0b0cde23c24b8f0c10c3fe800,"Jesse Malin","You Know It's Dark When The Atheistis Start To Pray",1
e3eff98d3cef7ab4115cfabfc066c46055d9e5833e4d20d3aa3cde0ace2d2521,"Five Finger Death Punch","Wash It All Away",124
09455f22b793ee9a8d97906fffaad22c1c3d75aedec33a92e5705ab582136407,"Julie Bergan","All Hours",1
8a8c37d715ed428e168a783a292b23a23f75b300eb77ab02a2ae031510c2a22d,"Grova Sektionen",Moffa,1
f3240ec7279f111ce548e77449b822b6e23e245042d1960cb7567c4ea6640374,"Albin & Mattias Andersson","Du Lever Inom Mig",1
86a30dea26a0a3d3e6b343f0c386bf50e6f334d72d9ad313ae4ed8ec9514e21e,"Mike Posner","I took a pill in Ibiza (SeeB remix)",334
606386280981a6363bf0b31115399486062a7a953a48e93e8d6b75a17dbb9a77,"Captain Murphy","I belong to the girls",1
5b053ab57cfbea907beae58997b98ee21ea31df7e67b33d42c6628ca044071e3,"Ace Of Base","Beautiful morning",1
ba1c1cfabb044f1b09bbd3dade9f6124c15d191f7e6ea4b80daae7e56e32f2f2,"Min stora sorg","All skit kommer tillbaka",1
55606a315ae47ac5992b6a7491104f91efc18f4a4cbfdb844d5aa2ca5db151eb,Mapei,"Baby It's You",1
c8d010137cb17f37be064cda96a8faca5015b3492c3c87d68990ad84d0fe7b5a,Rustie,"Peace Upzzz",1
d7f37281bb54465ebb5ff958e3fa7b07ebb8621d693652799921be7631ab84f4,Rustie,"First Mythz",1
ffe4e8ab37351f3005521ef3d619fd8721d7918bdcae2b353d99042fae859531,Grimes,"Scream feat. Aristophanes",1
ca40782deb63e681bb3273106ffd5ed9e4600298ff8c4c1d2a3cfbda4683239d,J.Viewz,"Don't Pull Away feat. Milosh",1
acc20240bf1ebac087c2089aa9879d5d0bb395ea18853f2b17cef22a005108c1,"Madi Banja",Hollywood,3
84898a96dba7636be72c13830688e8aa625b3954ed04e58c21dc3536ca4179a0,"Madi Banja","Sahara Hot Nights",1
1bba0b6526828e25ddda85faac08bd5d7f3de994b2f5b11c88917c42178d728f,"Kali Uchis","Ridin Round",1
00bbddc82c809a993353d42d65b8630bc219d2eb86646350a4519281bb4962c3,Ta-ku,"American Girl (feat. Wafia)",1
7892abf223f3d97d6f1852b7ac5bcf878c0abd2e8c7ad0c34d4f84bbf35e7e5f,Wafia,Heartbum,1
ffcd39f96627fd58ca56db152b94a5e1cd6c74cd865650ed41b26a77415c54a6,Amason,"Paradis i krisen",1
94d817ea5b5ea79e7ea2e5ab7e1130c13ff4a878e2c70e1018b062c72d9d14f3,XOV,Money,1
4e48a0ec83d040b0ec8016371c546bc4bd4c6dc3b8e780456b79dfa65605b809,"Hannah Diamond",Hi,1
9a663e2ca74664a99ac0e1b80fe995f7b8b6cd49d578d6ee63bd79c84c1df6ea,Petter,"Rockar hårt nu",1
016f3f3421359492cdcb20102291957cfe325d6b68b14a912e7ba56a20d4fa53,"Lisa Miskovsky","Lady Stardust",1
e585742962f7a6350532cfbdadd88f1683d8b27b2107b63800dbb2a90948a7e7,"Lea Rue","I can't say no! (Broiler remix)",3
c53e61802c9e95ac89dfa32bff87f7feaba2af6c66ccf9586f11339b59a2283c,"Hardwell & Armin Van Buuren","Off the hook (radio edit)",2
7bd4ddcead61816aadf809a20535364254151398a523a97dba5448ffea44cf3b,"Matisse And Sadko",Memories,3
418e489dc9da7bd467dc5bfb77bae3194d10f2deb159f5d58edf2fdc16287fde,"Viceroy & K Flay","Back at the start",3
8305d91ba6a28547e8946bd33b0ea327d8c393996e2c054e5c505a47cb6fd042,"Yall & Gabriela Richardson","Hundred miles",121
5569773ea0f46f47e8f245a5211b3436b7c26f7d45d8e43b105fc992b4340cf7,"Kenton Slash Demon","Skydancer 1",1
109d8c0e9b28be1bbb36c8dcdd36a0aed7b991c0bc493a98d7ba72785815e6de,Mansionair,"Speak easy",1
9c8e9378c26a60baea1bbb8a86a757b011a655d37400f78ab24f00e31d1e286a,"Mumford And Sons","Tompkins Square Park",107
bc960a7cb23ab1fcefa8dcfde2d32f17f0d58dcf65819db1aff6670a8d6d42a2,"Years & Years","Eyes shut",154
3133f96e3166dc3aadbc91307f3952a8dfcc3a3e28a4ea791ff52c583934a378,"30 Seconds To Mars",Attack,1
4399ef3e6ee83c76c88e0467de714ff6b594986e10ed683a516eb6815447b76a,"Ariana Grande",Focus,1
ecdc18105126812921ddc7d521ecf0cfe2815a3e21e3a4a0822ac44ffae12369,"The Local Band","Sunglasses At Night",2
86c030af8d4707700d535f03b408721b64d6471cb4688af67c9d8990dc669219,Logic,"Like Woah",1
ea6730a3dd0567733e6a9ad986216212d3207e443c66d968b7d02e2bcaa2f085,Elias,"Green Eyes",1
0f84113eb4f2bfa895c0c3dbc4a381e381aee680b6fa6231d0293019484da4ac,Savages,"The Answer",1
79e366493895193840374e3097a141d71f59411c8398a69b5092bdf82f167322,"Blood Orange","Sandra's Smile",1
f936e853e613396e66484034642af222d0002016a75a5738fdb4f08b9ad58856,Ghost,Spirit,1
80dd6fc85bfc611cd80fad438bdd8e7b7777e5192672bf611cebaf6401dc580f,"Miriam Bryant","Life Is A Flower",1
ffe62aeb5b0b1c125277bd061c6c5cc4096828a8a5b81f9d371eafc2d7045af5,Kleerup,"Beautiful Life",1
27a4ee4da442c3515eb158ca5ef472b989249406e8b26fc67d58bf35062653af,"Charles Perry","Everybody Wants To Be a Cat",1
6fa9397e7a189941d57b3c883dd155eb72547161ecc60abbaecec6d9b51b07b9,"Linus Svenning",Soulmate,1
de0924acde6ec7d58034298cf626953638caf85a55b082ccaedc8eac4a193a60,"Flo Rida","My House",118
e4d68b07f4049ce1fe3d56406b416d98d1d3f9a12342a4192eab76e88e7d6b4a,"Mohammed Ali",Biografi,1
ca01ac87b4f13da3daf545a31bbbb07a1868d2a8f47fb62882c6b92c7448b372,Coldplay,"Adventure Of A Lifetime",195
9a9667af7eb41080250eca92f3dffdca4026aefccc2ec2e8278d0923e621aa1a,"De Vet Du","Dansa Som Kungen",2
52c04a290a44a4f936e8a4674c4343011dc880e7d536495a4f53f8f7a840886c,"Sam Smith","Drowning Shadows",1
e21295e199b08cee98cae35bd1b171e4c48e2ef58452c1007a4a1dfc868b3929,Tiga,"Don't Break My Heart",3
225713c77681a3735dece3d57b264f9fc2b0801fda393b934b19ee0c98e139dc,"Jess & The Ancient Ones","Equinox Death Trip",1
d48cda1dd86020d802a76341afa44deb453b769dd800914e5a7385008de800f8,"Ison & Fille","Allt Hon Vill Ha",1
dc6125c958df52d418887082ef923337e9a78606092126e149eb0606f23f99cc,"Amberian Dawn",Ladyhawk,1
a71123cc99244c6f1525150bd31a81ac9075a559fed7cb2e4e2229320f8f126f,"Erik Hassle","Natural Born Lovers (I Am Alec Remix)",1
7e645d65896f49b25eb939216d146456e03b57395e3fb1ec07c89beb1cee7339,"Kate Boy","When I Was Young",1
fa5f27c20c67e9ff3053fbb8d6316967e29ee6c100d594ee03b16a9b3c06e52f,"Erik Lundin",Haffla,1
4d1ada2a14ae923ebfa3f7b6d894681c5853253ee6dcb1e9567f664fc29deadf,"Petit Noir","Just Breathe",1
9628398766f52ccb33050dcad4e308d5d00908a9cd10a00f1df34ce4a791e760,Grimes,"Kill V. Malm",2
f809aa3a6d64173a7c6382cdf511f378fa9fbac61bfbfbb396c89be0fb8a00a8,WDL,"Stardust (feat. Elliphant)",1
21d50b6b44cc1e6fff73d425769a5215972a38630093f3f4aa1397b529e37688,"Sophia Somajo","The Last Summer (feat. Seinabo Sey)",1
e3543c6dcec92f90b8f917e91c9abd606f0138bf6f33233f2634f20eb9790a67,Kriget,"OCD (feat. Sophia Somajo)",2
f783723350b1c84c1de2a68d40119f888f4484a6833ec702d973210399b98ec7,Chromatics,"Girl Just Wanna Have Dub",1
0a6d46e48fde4985f265e90c4d1dac6d38fb0798aaa06b5b77a341bc36c85685,Sophie,L.O.V.E.,1
8f3cdadf26bd532591f64381e336546763689b46d5aff8bf8cc0442538839e6c,"Soho Rezanejad","Club Song",1
4507d09ba5f730277ba7c8990967dd38f3fd05c34a006340c8351c8518191cdc,"Molly Nilsson",1995,1
c86e61b740ee8c37aaf0f6d8556573d80516cb3e4a6d35e0f8840c595b1c2efa,"Dolores Haze","We're Here! We're Here! Where are we",1
1d123bc6a7c760cfdf635235f12766db580286d6ff15a5f83ebdffb58a65e4b9,CHINAH,Minds,1
d95fa3ff37a33488bca2ef5c0cfe7567fe276997288132af9d35713974203789,Ultravox,"Dancing with tears in my eyes",1
507a2f46591ecf13446d4e492ee47cb5017f6738fb6fda1c195e7cd328284289,"Axwell & Ingrosso","This Time",3
6074623d1b33b62b34794378d8e51aab15b4023d2006a8857b7302cba9fb062e,"Royal Republic","When I See You Dance With Another",111
6068cb755ab40daf425c0b5ff53a6b57753d773a0c56b8db9e43af6d4ff83fd4,Afterklaps,"We're Rollin'",1
e8ae8885961774a55a6bc55fc284c2ba501fc731c5816597e232016722d588d5,"Escape The Fate","Breaking Me Down",1
a15232a25a980ac8d239a38fe256a7db09b9b22b4907fff02e8e0e356d45a735,"Sigma & Rita Ora","Coming Home",1
d30503056f45f32c6e453fdb1364bd8bdc3e559065129ac1f8248cef76dc673a,"Machine Gun Kelly",Spotlight,1
66ddd91b41b66443bce465e68251ea8725fca98192e26caf4c811d3a5560063b,"Machine Gun Kelly","Till I Die",1
00b6935fe752a55b5d2e30ad70a33c2210b04931f776e2018a9c71542d89dab8,Banks,Better,2
da308fcd48aa26dd070eee14a53e4ad0d16e8546f01ad4285854b97eabf481a1,"Jessie J","Part Of Your World",1
02ae432150f22b8a0f964427fced7a5b360aa5f21b01aa1f45a2c385da07cca4,"Robin Schulz","Show Me Love",1
05ac2e16d13728e924a58921f5846022a80f3e5bf81f7de29b16d4d3f7859f31,"Andreas Moe","This Year",1
c6f7a9d539160d0f3c8a455a9ab7ab5f2c1d55e4a070ef7db71af8f415578ac4,"Ella Sanoo","Leave This Town",58
1dcf1542fa2ee064f255b81c4ed3e6f66820955d0a3e99fd99b14b9dab4b68fc,Wham,"Wake me up before you go go",1
09964d77adf5e40c287933d44385f4b9c7d2806b75ba05b1893a076703844599,"Whilk And Misky","Clap your hands",2
f333af1ff1631f59c3562335014cb78099497c5aab0e333aea36fd8410d50b4c,"Björn Afzelius","Sång till friheten",1
c48d26db36194476210d18cf14107e663c0cf2fd947a879cf02fdce9ef495960,Fono,"Real joy",7
78964126715b1cbdf3fb11097658740158ea4a25287dcb8286cfcbdb58608ec2,"The Chainsmokers & Tritonal","Until you were gone",3
ba5c79d8eaf67818e4dc329a9139c3b86799550da1894cc2d93194cb880961a7,"Dj Snake & Bipolar Sunshine",Middle,29
ddedc9d72ddcbc5b7903b0ce9dffd9ef642b4f4b8ff11e51bc01a7067457b85c,"Zhu X Skrillex X They","Working for it",20
e0e7c1fd949859353ce6d3ff2a2768f7ac331be5d7c2cd11a781fc73a464068b,Afrojack,Unstoppable,2
c65d78daf875e2add7ced433d25f2b3c8916ebbb6032d2f17e9c13ab57caf39a,Dividem,"All in my head",2
2fedd1e7933971ecf7ac1b5d1e39030e43343deb5a86dca6693be5db89847962,"Philip George & Anton Powers","Alone no more (UK radio edit)",2
3be30f406ea55f93c6c412d67cc7edf27a61dfbdf51dead43d7eed7c5a155934,"Majk & Fly Boi Keno","Get whoa",4
ea6080a4d84b45bd5f28b4bd9ae29ae2d371869717497d0c5ed6cafa39d7d272,"Steve Angello & Mako","Children of the wild",4
2883b0b0dddf01d4153e898def84c7a4b5a0bc48bab15865658e911399d7ce9f,"Tom Zanetti",Darlin',6
e274cca8dc73f75596dd11357bb7b2739c0b711874e81f51eaf0b867a43a46f2,"Alex Metric","Always there",1
c9bdb94915dbc13b6a4699ec4b7b8b3ea7fa91a4f54ab3989ade5453887a0655,"Nick Brewer & Bibi Bourelly","Talk to me",2
16c44aebfcb75ce8d96ef7e9b3b524812f76d98f7b578076f30ac2111b9145b9,"Great Lake Swimmers","Zero in the city",4
a7be7f8ecbcd02d91fa133de106258849939ceeeca87461667a03106b8cdc7ce,Phoria,Melatonin,3
b3e6483810e9f18ab02da2c74de17ae3eb4b541b08dea6d574a5903aa352d84d,"Johnny Stimson","Holding on",2
39bac520a983a83d70f10d79eb93537b652e03b39deee1d7ea8e32338f51c7c3,"Fountains Of Wayne","Stacy's mom",1
02c16e562841ea745e3e810b89fc3beb7a6124d7b5e361f2b04b696bfcc81dda,Kstewart,"Ain't Nobody",1
c0d7d4a0e06cae637d5c0a333d76944a1d5fe50ea9b4c97f07e7cad820cbbc8f,Vigiland,Addicted,3
d2fbf2c8de6af2392540710473d0c0b71112b69f08dc9c131e303fdb6b934e39,"Justin Bieber","Love Yourself",244
f9115b69f8ad4feb648d5c95457ff8b5a2f15a36dd0056388c23a8a5bca27062,"Missy Elliot",WTF,1
9420a888e06fa7304fb3bea29c48a556588bfc932bab81977c7071f8a3b82b47,"Skrillex & Diplo & Alunageorge","To u",181
af87adc4496857b4025bd0d23fc8e1bd90d88279bc77ecc06e70a5885aa8f511,Alfons,Brewsters,2
570ac1cb8beced964df2572fc95db91e41e9c661dbb8d2c7a52af9347a24a03f,"Kurt Cobain","The Happy Guitar",1
fdf1f12700b0a0c908dd407c16d8a5c140790447123465f6ceda4131d9acf68c,"De Hofnar & Goodluck","Back In The Day",1
9b4b90020a18b2d423837c538e260822841e53748135a8abcc58e2f4814755d5,"Erik Rapp",Louder,1
1846c575546a592070b0b45815c32481fff237a011469e72e5866ca260ac9b4a,Softengine,"Big fat bass drums",87
d7f7c7bcc989859fce872cea3084d68ce1e2a8471dfbbeb1a51aa3b0af421475,Blink-182,"Adam's song",2
e717f7b3b3f1f5af21b10d37e5ef23d3e745625b04ce82d6ef90412769d687fe,Laakso,Norrköping,1
ce2f7c576aa184ab03d000871b71a4f252e52f629ae128ee59089c39b4e5d1aa,"Sabina Ddumba","Not Too Young",159
afbd5489461ce8c1d0a4d41e3a7e124b0148c7849b1648c70c1cfaa2eba1abcd,"One Direction","End Of The Day",1
43a24f391e9cc78c5e630fb11f2f4d6abc1a82f26cad4510b33dc483568ac48a,Kreep,"Bitter Honey",1
da24439a79ce20a39d8d5541e6956aa0641ff510f6b33252f80cac6bff38f5d7,"Hailee Steinfeld","Hell Nos And Headphones",1
88d3ad990836ff2a42f40917ce9babf2ce250fdf30de2e669023113f6a7dab65,"Killing Joke",Euphoria,1
533e9b54b94d8a3b8a3ea0f7d43d232032a517d70d96e2ceccec4ac9b382a802,"A Great Big World","Hold Each Other",2
80de90af9069aef314e354d0697bbcdf9e830bbc0a77f02f9e73e85dd53aad70,Pojkdrömmen,"Som En Chef",1
ff84f00fec4d8c00eab54d951d259cdaa584f000357e3b3f284c1f8fc1f69652,"Noonie Bao","Criminal Love",1
792910e1ee97d683b2f87ebeeb58d409e6341effb4f0cb182098bf718d4d6ac2,Fufanu,"Your Collection",1
037dc13f51fd3b52f81df7e311951cbe96cdcf6d6c91b32f156c186297de7a29,"Skunk Anansie","Love Someone Else",1
bb09361cb8befd8fe152699974c7c9ad0aeac4ba4fc3d7ba4ae3779636d45862,"Miriam Bryant",Stationen,1
e0db818085cbbecffcdf1b21488bd104c38d1b5d6ca4875afdc958b77b5d8bbe,"Maria Mena","I Don't Wanna See He With You",1
b32c2372ff2df896740fbdcba9ed346bdfa9c98b74e88844136024fc1fc2169d,"Party Killers",Atlas,1
4021aa0bbb7e85347b345ffe13968fff39fbbe3bbfb0365d3ef53037968bb897,"Ulrik Munther","Närmare Himlen",1
8ff71b0c597e8225df50b1fb052b58afe93aa9adb3a11f3c88903a935109689d,"Roots Manuva","Don't Breathe This Out",1
f42148f0fcbcf1548344cc172152fae11f9ed8abd5c8f1f404c4fb9bc0b1c4f8,Viikate,Pelastus,1
deb683c58c6d6d9a4b384b57fa568a28f737b84a05da429e7e8056a5aa28fb14,"Apocalyptica & Lauri Ylönen","Life burns!",1
f6432bd1154504cd07e4ca540e389d2c364d3bbb6ea9c8ce627044735ee7eb3a,Lokatt,Storm,1
4c0100b5efd422c144749ffe792827630d2f913a8e7aff5bc5ddfeeee00bbba2,"Gavin James","Bitter Pill",3
ab193a1e1c1811869ab79a4b26536c373f16830057c177c24e36644ef9c43042,"Arthur Beatrice","Who Returned",1
073cd6b2e88380697a6b9892d64a4b6a27f4b40f63e08fbb6442eec8fca1dff6,"Big Scary",Organism,1
a7bf239e3c963776899ecdcf98fda2e23f05b6c7c805086f271d877c8a1640bc,"Alice Cooper","Billion Dollar Babies",1
20c52fa75aca819e3874f3d79de5bf591a256ce49636d41827bcb42acd391722,"Mötley Crue","Primal Scream",1
1ba46acba1192ef18406001546d72d6dd8282811481c36b4b8402b27a53d6ffe,"Dilly D",Notebook,1
f54d7038b5d07575d4867a24ee5712d39f45e27bb962291e66ba3735c9830e54,Roxette,"Dressed for succes",1
c4fe9a2f890d4289a95b0a0eaf0d4b358e017e5808d93d02b990e5c37d6fc201,"Tiesto & The Chainsmokers","Split (Only u) (original mix)",3
eda567142e8029997201465f5b163766376a82ca42c12ef7627c14a0912e9aab,"Steve Angello & The Presets",Remember,2
77f8e9df808c059032b975a14194a72f358fb9d703d2e01cd374b47ac2d31848,"Julian Jordan","Lost words (original mix)",1
9b21d368b0f347ac18d2baf94d3735c2801bc629aa49bf64f6b7754a3690454c,"Dua Lipa","Be the one",166
98135bf9ce1d3db138dcf46ded444758bddc2a046258fa8aad3d04a580057eb9,Talisco,"Your wish",3
e285d4b318585e45ebeb298b3352a7feddd486a2f2a5a9e26428db83814cc724,Howard,Religion,2
0845a39019a7e56b09902e47abe80345f1029d7fa811b18a932a9b744daecbf1,"Ta-ku & Wafia","American girl",5
96ddc935a5a8223c1ded3afbec015761e106c29acac9fdfe84e195df50e4cb27,"Ritual & Lisa Hannigan",Josephine,3
b40607733e7c7af02a9b3417b2ee4c936441d47e626fa3fc582658c8d3b77246,"Royce Wood Junior",Midnight,5
aa896f1c818ca40587e88cf465f6078c3cf0a01e2b0b5d9c611ea336eae6f1bf,Necro,"Creepy Crawl",1
f9fa798eee936588408f12cb10c8706a03793bc36ef99bcfefc9de34769595f9,Adele,"Send My Love",1
a1afba190802377814d7beed09b3ba957d858bf40b1d0d168701127487b73e65,Aronchupa,"Fired Cuz I Was Late",138
540c51984b89aca34c26e564667bc93af991c4e5cbe686f1a66be7247e5be93a,Turbonegro,"Hot For Nietzsche",1
df6f33574ec9849d2a0df19be58a48ce40ef1cfbea67254ed31f08ab097e5306,"Little Jinder",Hångellåten,1
ad56be18b44ceeeda0ee907f11f869d902c859bbce9e70f016fcccf6637ca62d,"Teflon Brothers","Juusto Katolle",1
2970e78414905f0f5760761c4c092ede28b57bd649f06ee0ad01b34e5a873eea,"Shawn Mendes","I Know What You Did Last Summer",1
117b8fac4bba79912f90ad4e2a8478f02509f52d7a943118cc9a865d49206b84,"The Scenes","Absolution, Please",1
ce0174ccab1ac5c6de52a6c29f3357c959facf45231e46d5ad169ef7011e5db0,"Mr. Rogers","I'll Take You",1
f563509f3c1d3d91c9c9e78f3e1bd4520d6679bfbe55812d6689f869402fb6c7,"Sub-urban Tribe",Nevermore,1
22965596f94bf24bf0009e9b0daf761a9aaa9f674038c18b923478aa20f08bf4,Anti-Flag,"Break Something",1
45780dfdcf17a73ab492b0200023cdf265e3add469f8ffc50e858eb0f1797b0b,"Miriam Bryant","The Only One",1
ee0551405e865dbb8408568af3c03dc0020f29b76d753d4bc0c73818988f591d,Feder,Blind,1
cc47ea26fc2639b48d2b5fc1fa77280c55c59898cfa0faf1498843e4f34eb23b,Savages,T.I.W.Y.G.,1
6f5582cde2d3c97e751a3d731cb99596fe9bc3e7cd6cd17918f477335c25ea7e,Roseau,"Kids And Drunks",1
ac50a8bbf86e23532fee3bdb0cb9d315b83718a4adef50e1744585beb8f5f9ee,Skraeckoedlan,"El Monstro",1
3f1a022a7ada215ebf1841750093ae402487bd6e6b38b08271ee1a6991faf6b1,Fufanu,"Wire Skulls",1
9dadb23cbb0f4ef5756f82337e4db54686374b5109fe2194d140ed935c36f43f,"Rosie Lowe","Worry Bout Us",1
a61daa0ad24a391629096e1101b65f37d2cd856c9f99be57153ef657473b7baa,"Foo Fighters","Saint Cecilia",1
fc733264c2c8aed94d712301e4991e22c00d358ef24cefcdf34af93ad65346a5,Häxjesus,Ingenting,1
7f485eac0b8df2d0c609afea005792a916ba3c9df68c15d0d9d16fd025a59ae5,"Marit Bergman","Dra Åt Helvete",1
cbc2e63fbbb840d73d74c3ddb8937ce0da030d28dea9f3ec771e7c9b0966ffd2,"Elin Rigby","By My Side",1
a6f345f95665f9c7e317a8a06a156caa29bd09847b3ded70237dbdfffc728f04,Witchcraft,"The Outcast",1
638bc8648ae8e6daddc0ec674ca3a254b6f8e3b4e5eadd1a96fb23522356695e,"Erik Hassle",Smaller,1
fc2bfd8f886fd7bfdf27ff2c1c5923a4900ba770f00e104cc3fe87f64d08fb74,Lenno,Fever,1
79722657f81a3c40de2d5683158ecb7aad4e8363f76c0877032b4a713951562f,"View & Lcmdf","Lace (Somepoe Remix)",1
fbd0efc758b3064d0c99b7b5b87e60f1a56f435c3bacfd50341087c46a0c3c46,Sevdaliza,"Amandine Insensible",1
747c429b2ddb6e69e7df9be58d2aab74406319fe330e87aad07ab23de5ad9605,"Danny L Harle","Awake for Hours",1
324c5e4bf6f178326840918d3f992e54bf38a053d9f8b66cca0fcfb354fd3ef6,"Danny L Harle","Broken Flowers",1
08ecc2c421413e7f2f41f90a9e38081ffc9d71568e295463199d65264d5615e1,Le1f,"Umami ",2
5b75b3c35c390f1d24d20901e628b413545ce7636e594da0e43f78eed24c31a4,"Dante feat. Daniela Ubon, Pauline Skött & Ane Brun","Stockholm har blivit kallt",1
998f19dbf272ba93a3a23bc7ec44b10308c049c057a37bd955e02e170c071ce8,Pixelord,Equis,1
c1118aaa66651c8e390e911e6109ed73e089bdb42c4f2eca3369de10af030451,"Yung Lean",Ghostrider,1
db69f6098ec568681f84d77abafe1728f1c705d706d7e2cedc49b20baedb36c9,Ingenting,"Död Mark",1
2c74f4a8c79604699a0e592a5679062b4c75e81c07a9e3d60ed8de2373948fbe,"Jaakko Eino Kalevi","Everything Nice (feat. Farao)",1
2b7164a2575f6e01dc5f6ac81819c358432c2e5a65397a2c55b492ba3a5c06d9,"School of Seven Bells","Open Your Eyes",1
3ef0dc318864c6175154f913de234edeacf6c5f3a8536bcd90d828051525e7e5,"Tsar B",Escalate,3
8fadffef3c3139742020d5e0a4603b76cc11418b55012934a29e453a099c9ed4,"Tontarion & Leo Islo",Coexit,1
9e5251af545094be3b14b05637de2943dd58eeb7908f9078858b7c1a2ef6caaf,"Rameses B",Memoirs,1
